Provider,Total_Claims,Inpatient_Ratio,Total_Reimbursement,Avg_Claim_Amount,Avg_Patient_Age,Avg_Chronic_Conditions,Unique_Physicians,Claims_per_Physician,PotentialFraud
PRV51342,207,0.13526570048309178,356780,1723.574879227053,86.88566413912565,1.59725749111224,31,6.67741935483871,No
PRV51344,33,0.06060606060606061,26250,795.4545454545455,85.32860431833737,1.6363636363636365,18,1.8333333333333333,No
PRV51345,49,0.0,15120,308.57142857142856,83.48965296284969,1.599613152804642,12,4.083333333333333,No
PRV51346,266,0.018796992481203006,104490,392.81954887218046,85.34172495729064,1.5831485587583147,96,2.7708333333333335,No
PRV51347,2067,0.0,596900,288.7760038703435,85.0244390043995,1.6409714889123548,4,516.75,Yes
PRV51348,55,0.34545454545454546,152330,2769.6363636363635,86.40099373843385,1.5286195286195288,41,1.3414634146341464,No
PRV51349,30,0.16666666666666666,40480,1349.3333333333333,88.04478341644666,1.577922077922078,23,1.3043478260869565,No
PRV51350,239,0.08786610878661087,213380,892.8033472803347,86.98705421416601,1.5803291536050155,127,1.8818897637795275,No
PRV51351,32,0.0,10840,338.75,87.59608145106093,1.5710227272727273,16,2.0,No
PRV51352,4,0.0,5900,1475.0,96.33333333333334,1.7272727272727273,3,1.3333333333333333,No
PRV51353,18,0.2777777777777778,51210,2845.0,81.90667149816807,1.6310160427807483,12,1.5,No
PRV51354,4,0.25,10440,2610.0,85.29226557152636,1.6363636363636365,4,1.0,No
PRV51355,74,0.20270270270270271,145060,1960.2702702702702,85.99426638494579,1.6113306982872202,24,3.0833333333333335,No
PRV51356,95,0.17894736842105263,187800,1976.842105263158,85.33540928612798,1.608391608391608,36,2.638888888888889,No
PRV51357,161,0.08074534161490683,205130,1274.0993788819876,84.26588389858927,1.6082977425259306,86,1.872093023255814,Yes
PRV51358,17,0.4117647058823529,61210,3600.5882352941176,90.68148327092644,1.5721925133689838,13,1.3076923076923077,No
PRV51360,29,0.3103448275862069,94230,3249.310344827586,82.40005664518868,1.6739811912225704,21,1.380952380952381,No
PRV51361,32,0.0,7870,245.9375,91.57041409993155,1.6193181818181819,19,1.6842105263157894,No
PRV51362,44,0.13636363636363635,151320,3439.090909090909,88.76510484724037,1.5640495867768598,22,2.0,No
PRV51363,3,0.0,150,50.0,90.05703855806524,1.6363636363636365,3,1.0,No
PRV51364,23,0.2608695652173913,55830,2427.391304347826,83.54730232419725,1.5059288537549407,13,1.7692307692307692,No
PRV51366,57,0.0,18340,321.7543859649123,81.29619154623995,1.560891938250429,11,5.181818181818182,No
PRV51368,4,0.0,570,142.5,81.66598220396989,1.6136363636363635,3,1.3333333333333333,No
PRV51369,2083,0.0,601910,288.96303408545367,85.6356511955353,1.642971773812895,2,1041.5,Yes
PRV51371,46,0.2391304347826087,93130,2024.5652173913043,86.55173777473571,1.5919191919191917,21,2.1904761904761907,No
PRV51376,51,0.0,19420,380.7843137254902,85.92408167921515,1.6212121212121213,23,2.217391304347826,No
PRV51377,95,0.031578947368421054,123950,1304.7368421052631,84.65990941791547,1.6160541586073505,47,2.021276595744681,No
PRV51378,161,0.6708074534161491,1215370,7548.88198757764,85.27404754185258,1.5557074504442925,42,3.8333333333333335,Yes
PRV51379,22,0.09090909090909091,19340,879.0909090909091,83.26824715325742,1.5991735537190082,21,1.0476190476190477,No
PRV51380,8,0.5,51560,6445.0,86.60438056125942,1.6022727272727273,8,1.0,No
PRV51382,16,0.0,6840,427.5,84.03165639972622,1.5738636363636365,7,2.2857142857142856,No
PRV51383,77,0.11688311688311688,108490,1408.9610389610389,84.32729761682535,1.5277449822904368,29,2.6551724137931036,No
PRV51386,382,0.0,99320,260.0,85.196330880259,1.6244193762441939,18,21.22222222222222,No
PRV51387,59,0.22033898305084745,114420,1939.322033898305,84.23711935150514,1.5204991087344026,22,2.6818181818181817,No
PRV51388,86,0.16279069767441862,191010,2221.046511627907,82.25541443793783,1.57351290684624,35,2.4571428571428573,No
PRV51389,79,0.22784810126582278,153470,1942.6582278481012,84.08028658542007,1.6257378984651714,46,1.7173913043478262,No
PRV51390,275,0.5963636363636363,1607260,5844.581818181819,85.22709822986585,1.5486884656845132,71,3.8732394366197185,Yes
PRV51391,177,0.07344632768361582,144400,815.819209039548,84.97719832100476,1.6013143483022996,70,2.5285714285714285,No
PRV51392,17,0.0,1660,97.6470588235294,87.50043349304129,1.5454545454545454,9,1.8888888888888888,No
PRV51393,910,0.07472527472527472,906370,996.010989010989,85.46077238182617,1.640784747167726,14,65.0,Yes
PRV51394,4,0.0,460,115.0,84.33196440793976,1.7727272727272727,3,1.3333333333333333,No
PRV51395,20,0.0,10400,520.0,83.35044490075289,1.5909090909090908,5,4.0,No
PRV51396,44,0.06818181818181818,17520,398.1818181818182,85.01345048787866,1.6427061310782243,26,1.6923076923076923,No
PRV51397,40,0.0,17870,446.75,87.38316221765913,1.611363636363636,30,1.3333333333333333,No
PRV51398,86,0.011627906976744186,31040,360.93023255813955,86.5483358275618,1.600924499229584,14,6.142857142857143,No
PRV51399,211,0.3080568720379147,845070,4005.071090047393,84.22510911848771,1.5710370031978071,56,3.767857142857143,Yes
PRV51401,42,0.19047619047619047,91520,2179.0476190476193,81.61298523516182,1.5476190476190474,34,1.2352941176470589,Yes
PRV51403,114,0.08771929824561403,277010,2429.9122807017543,86.82470300418133,1.5841584158415842,39,2.923076923076923,No
PRV51404,59,0.01694915254237288,29350,497.45762711864404,84.48784788686643,1.6147919876733439,37,1.5945945945945945,No
PRV51405,49,0.04081632653061224,23710,483.8775510204082,83.24866384143766,1.6208897485493232,18,2.7222222222222223,No
PRV51406,29,0.27586206896551724,104260,3595.1724137931033,83.8564044466473,1.554858934169279,19,1.5263157894736843,No
PRV51408,15,0.0,1390,92.66666666666667,87.5893223819302,1.6848484848484846,10,1.5,No
PRV51409,4,0.0,300,75.0,70.64544832306639,1.5454545454545454,4,1.0,No
PRV51410,628,0.0,177550,282.7229299363057,86.62337624104863,1.6295210166177911,7,89.71428571428571,Yes
PRV51412,5,0.0,440,88.0,96.9013004791239,1.6,5,1.0,No
PRV51414,28,0.10714285714285714,30230,1079.642857142857,83.29510120269875,1.5227272727272727,9,3.111111111111111,No
PRV51415,51,0.13725490196078433,63690,1248.8235294117646,83.54398357289529,1.5909090909090908,33,1.5454545454545454,No
PRV51416,81,0.0,25640,316.5432098765432,83.5964269314411,1.6260069044879173,1,81.0,No
PRV51418,61,0.2786885245901639,189340,3103.934426229508,83.37298728694694,1.5618479880774963,39,1.564102564102564,No
PRV51419,65,0.03076923076923077,31250,480.7692307692308,86.79059719370295,1.6051136363636365,40,1.625,No
PRV51421,139,0.60431654676259,884780,6365.323741007194,85.24322762187239,1.5595959595959599,39,3.5641025641025643,Yes
PRV51422,25,0.16,48930,1957.2,86.78078028747433,1.4909090909090912,15,1.6666666666666667,No
PRV51423,1,0.0,50,50.0,109.67008898015058,1.4545454545454546,1,1.0,No
PRV51424,86,0.011627906976744186,29670,345.0,85.26148144438324,1.6053215077605323,34,2.5294117647058822,No
PRV51425,33,0.09090909090909091,25990,787.5757575757576,84.54126480409847,1.564738292011019,14,2.357142857142857,No
PRV51426,206,0.02912621359223301,145100,704.3689320388349,83.98844687140375,1.6003996003996006,30,6.866666666666666,Yes
PRV51427,58,0.08620689655172414,58770,1013.2758620689655,83.95228317199569,1.6022727272727273,25,2.32,No
PRV51428,66,0.06060606060606061,48040,727.8787878787879,87.1660340572045,1.578512396694215,43,1.5348837209302326,No
PRV51429,10,0.0,1100,110.0,78.05010266940451,1.7545454545454546,9,1.1111111111111112,No
PRV51430,112,0.15178571428571427,213700,1908.0357142857142,86.82765771443674,1.6120612061206119,35,3.2,No
PRV51431,49,0.5102040816326531,236720,4831.0204081632655,87.58717121345458,1.5627705627705628,14,3.5,No
PRV51432,23,0.30434782608695654,59270,2576.9565217391305,83.25066214326101,1.6047430830039529,19,1.2105263157894737,No
PRV51433,1610,0.0,454630,282.37888198757764,84.75869275565316,1.6266610419742669,4,402.5,Yes
PRV51434,102,0.23529411764705882,280490,2749.901960784314,85.2999710691025,1.5698219306466727,49,2.0816326530612246,Yes
PRV51435,23,0.2608695652173913,33620,1461.7391304347825,88.77885903044371,1.6600790513833994,15,1.5333333333333334,No
PRV51436,120,0.20833333333333334,193410,1611.75,86.50829615992825,1.572884012539185,79,1.518987341772152,No
PRV51437,2,0.0,880,440.0,86.71047227926078,1.5,2,1.0,No
PRV51438,9,0.2222222222222222,19510,2167.777777777778,85.31568940603849,1.595959595959596,7,1.2857142857142858,No
PRV51439,42,0.0,15040,358.0952380952381,87.47967479674796,1.6031042128603104,25,1.68,No
PRV51440,71,0.09859154929577464,106380,1498.3098591549297,88.62114507717077,1.6184379001280407,25,2.84,No
PRV51441,85,0.0,29130,342.70588235294116,86.13732574359507,1.6478711162255466,24,3.5416666666666665,No
PRV51442,6,0.3333333333333333,25970,4328.333333333333,89.04312114989733,1.6515151515151516,4,1.5,No
PRV51443,73,0.0273972602739726,33900,464.3835616438356,84.28637158719295,1.585858585858586,26,2.8076923076923075,No
PRV51444,42,0.09523809523809523,73920,1760.0,84.20006844626967,1.5727272727272728,31,1.3548387096774193,No
PRV51446,24,0.5,97390,4057.9166666666665,83.44079397672827,1.5719696969696968,20,1.2,No
PRV51447,89,0.1797752808988764,269390,3026.85393258427,85.40301163586585,1.6022727272727273,77,1.155844155844156,Yes
PRV51448,51,0.21568627450980393,115550,2265.6862745098038,85.06828607628118,1.5551257253384916,37,1.3783783783783783,No
PRV51449,17,0.5294117647058824,69780,4104.705882352941,84.2993920360752,1.529411764705882,14,1.2142857142857142,No
PRV51451,6,0.0,1170,195.0,83.11111111111111,1.6060606060606057,4,1.5,No
PRV51453,12,0.0,7080,590.0,88.38809034907598,1.515151515151515,11,1.0909090909090908,No
PRV51454,34,0.0,10630,312.6470588235294,89.35677618069815,1.5767045454545454,19,1.7894736842105263,No
PRV51455,34,0.2647058823529412,113650,3342.6470588235293,83.64287152232555,1.5828877005347592,26,1.3076923076923077,No
PRV51456,135,0.8296296296296296,1038990,7696.222222222223,86.18652712459428,1.524193548387097,10,13.5,No
PRV51458,56,0.0,12440,222.14285714285714,86.36067450687574,1.5983471074380164,31,1.8064516129032258,No
PRV51459,8240,0.0,2321890,281.78276699029124,85.65455979848959,1.6599739077862983,7,1177.142857142857,Yes
PRV51460,452,0.03761061946902655,334480,740.0,84.88467715071272,1.6229363856482502,64,7.0625,No
PRV51462,30,0.0,9430,314.3333333333333,88.60638674502586,1.5579937304075235,14,2.142857142857143,No
PRV51464,145,0.0,38530,265.7241379310345,86.36379910301882,1.6274634456452637,86,1.686046511627907,No
PRV51465,7,0.14285714285714285,3900,557.1428571428571,80.03480981715067,1.5714285714285714,7,1.0,No
PRV51466,74,0.06756756756756757,57860,781.8918918918919,88.13781801004522,1.560819462227913,45,1.6444444444444444,No
PRV51467,25,0.28,74260,2970.4,84.3438740588638,1.5927272727272728,13,1.9230769230769231,No
PRV51468,159,0.09433962264150944,138670,872.1383647798742,85.10950043288865,1.601444912703191,68,2.338235294117647,No
PRV51469,28,0.0,9350,333.92857142857144,87.321697467488,1.5227272727272727,21,1.3333333333333333,No
PRV51470,27,0.1111111111111111,35590,1318.148148148148,84.40124724313635,1.562289562289562,16,1.6875,No
PRV51471,180,0.8944444444444445,1602210,8901.166666666666,85.67157659849735,1.4913294797687862,17,10.588235294117647,Yes
PRV51472,16,0.0,2170,135.625,86.07888432580424,1.6079545454545454,8,2.0,No
PRV51474,71,0.5774647887323944,411260,5792.394366197183,82.1217501184647,1.5496503496503495,16,4.4375,No
PRV51475,43,0.2558139534883721,73130,1700.6976744186047,84.03233271405755,1.5757575757575757,23,1.8695652173913044,No
PRV51476,18,0.16666666666666666,20180,1121.111111111111,85.2831394022359,1.6060606060606057,13,1.3846153846153846,No
PRV51477,22,0.0,9940,451.8181818181818,84.46244788749922,1.6570247933884297,11,2.0,No
PRV51478,17,0.0,3930,231.1764705882353,82.339151266256,1.5909090909090908,10,1.7,No
PRV51479,228,0.05701754385964912,134630,590.4824561403509,84.69652438043508,1.5961457896941766,64,3.5625,No
PRV51480,1924,0.0,557880,289.95841995841994,84.62685240044404,1.6436699005868969,4,481.0,Yes
PRV51482,91,0.12087912087912088,218470,2400.769230769231,87.29722412350749,1.5878787878787877,60,1.5166666666666666,Yes
PRV51483,77,0.07792207792207792,60400,784.4155844155844,86.37729409080538,1.5563636363636362,44,1.75,No
PRV51484,86,0.023255813953488372,23570,274.06976744186045,84.79127538215835,1.5672727272727272,28,3.0714285714285716,No
PRV51486,214,0.0,53660,250.74766355140187,86.88660734656628,1.6453168044077133,15,14.266666666666667,No
PRV51487,13,0.0,9240,710.7692307692307,84.3691535477983,1.5454545454545454,8,1.625,No
PRV51488,272,0.011029411764705883,108930,400.4779411764706,85.77753909335019,1.586013986013986,119,2.2857142857142856,No
PRV51490,64,0.75,442070,6907.34375,84.27813630585705,1.5340909090909092,9,7.111111111111111,Yes
PRV51491,71,0.11267605633802817,67480,950.4225352112676,84.64726269243721,1.6046176046176044,39,1.8205128205128205,No
PRV51492,81,0.1728395061728395,150550,1858.641975308642,86.0979123887748,1.5715909090909093,46,1.7608695652173914,No
PRV51494,38,0.0,17450,459.2105263157895,85.42612427622694,1.628992628992629,25,1.52,No
PRV51495,141,0.6382978723404256,845690,5997.801418439716,85.89256630395533,1.5640658554044384,32,4.40625,Yes
PRV51496,123,0.0,29250,237.8048780487805,83.17635018415308,1.5948051948051947,5,24.6,No
PRV51497,15,0.26666666666666666,104190,6946.0,86.34962354551679,1.5515151515151515,13,1.1538461538461537,No
PRV51499,474,0.004219409282700422,137840,290.80168776371306,85.57468973366171,1.6344974673420423,5,94.8,No
PRV51500,8,0.0,1100,137.5,89.53148528405202,1.4772727272727273,5,1.6,No
PRV51501,233,0.9570815450643777,2071310,8889.742489270386,87.02823960610277,1.5186426476749058,11,21.181818181818183,Yes
PRV51502,31,0.0,8390,270.64516129032256,86.76346293965688,1.5777126099706746,22,1.4090909090909092,No
PRV51503,57,0.0,24070,422.280701754386,86.21513189069658,1.5891608391608392,8,7.125,No
PRV51504,128,0.0,35290,275.703125,85.92237191365753,1.6274944567627492,56,2.2857142857142856,No
PRV51505,15,0.0,2430,162.0,85.25539584759298,1.5090909090909088,15,1.0,No
PRV51507,1013,0.005923000987166831,337340,333.01085883514315,84.7146469360395,1.6144502880040073,84,12.05952380952381,Yes
PRV51508,202,0.0594059405940594,239050,1183.4158415841584,83.0095000555454,1.6139933365064254,99,2.04040404040404,No
PRV51509,1030,0.0,322130,312.747572815534,85.47074789697795,1.6328600405679514,2,515.0,No
PRV51510,57,0.0,20020,351.2280701754386,83.03522350339601,1.5646853146853148,12,4.75,No
PRV51511,16,0.0,8760,547.5,85.7655715263518,1.5965909090909092,13,1.2307692307692308,No
PRV51514,93,0.22580645161290322,239220,2572.2580645161293,87.74058863791925,1.603305785123967,56,1.6607142857142858,No
PRV51515,48,0.10416666666666667,52800,1100.0,83.73123431439653,1.5814393939393943,30,1.6,No
PRV51516,40,0.075,33260,831.5,80.29280963161867,1.6433566433566433,25,1.6,No
PRV51517,11,0.0,5990,544.5454545454545,86.83367556468173,1.6280991735537191,2,5.5,No
PRV51518,53,0.09433962264150944,43920,828.6792452830189,86.95146018708647,1.566287878787879,14,3.7857142857142856,No
PRV51521,46,0.0,8070,175.43478260869566,82.10961933343862,1.6083916083916086,1,46.0,No
PRV51522,190,0.06315789473684211,206780,1088.3157894736842,84.47740665589347,1.5906401291016676,72,2.638888888888889,No
PRV51523,65,0.9230769230769231,733810,11289.384615384615,85.92357184225766,1.5314685314685315,7,9.285714285714286,No
PRV51525,61,0.08196721311475409,75770,1242.1311475409836,84.66305360128365,1.6378539493293593,45,1.3555555555555556,No
PRV51526,20,0.35,43150,2157.5,85.70855578370978,1.5818181818181818,18,1.1111111111111112,No
PRV51527,41,0.0,12410,302.6829268292683,84.11711156741958,1.5863636363636362,26,1.5769230769230769,No
PRV51528,17,0.0,6670,392.3529411764706,86.42170954624149,1.5614973262032086,10,1.7,No
PRV51529,23,0.0,5800,252.17391304347825,88.27259470880576,1.5731225296442688,18,1.2777777777777777,No
PRV51531,34,0.0,9870,290.29411764705884,83.72847662411095,1.6126482213438733,21,1.619047619047619,No
PRV51532,32,0.1875,70930,2216.5625,83.57499429614421,1.5484848484848484,27,1.1851851851851851,No
PRV51533,36,0.3611111111111111,96350,2676.3888888888887,86.35477983116587,1.5883838383838382,23,1.565217391304348,No
PRV51534,1,0.0,50,50.0,86.5845311430527,1.3636363636363635,1,1.0,No
PRV51535,388,0.005154639175257732,121350,312.75773195876286,85.58406141375099,1.6301247771836005,63,6.158730158730159,No
PRV51536,16,0.25,41550,2596.875,85.48921971252567,1.625,12,1.3333333333333333,No
PRV51539,538,0.12825278810408922,854240,1587.806691449814,85.46129419553192,1.6037630402384502,241,2.232365145228216,Yes
PRV51540,55,0.12727272727272726,66940,1217.090909090909,86.73191877709333,1.5622895622895625,35,1.5714285714285714,No
PRV51541,51,0.0,12140,238.0392156862745,84.56356779535908,1.5989304812834222,32,1.59375,No
PRV51542,113,0.8230088495575221,964660,8536.814159292035,85.6583190442925,1.5257731958762883,18,6.277777777777778,Yes
PRV51544,233,0.19313304721030042,480150,2060.7296137339054,86.56121719780369,1.5674809771726073,134,1.7388059701492538,No
PRV51546,36,0.25,110930,3081.3888888888887,84.12406375281118,1.5948051948051947,29,1.2413793103448276,No
PRV51547,13,0.0,2640,203.07692307692307,87.78897488548411,1.5454545454545454,8,1.625,No
PRV51549,21,0.38095238095238093,82110,3910.0,85.93631237573743,1.5887445887445886,18,1.1666666666666667,No
PRV51550,61,0.26229508196721313,124040,2033.4426229508197,87.32261438921391,1.5643224699828473,22,2.772727272727273,No
PRV51551,28,0.17857142857142858,112800,4028.5714285714284,81.85494460922251,1.5824915824915826,11,2.5454545454545454,No
PRV51552,62,0.16129032258064516,94040,1516.774193548387,84.13684838047296,1.6085043988269796,40,1.55,No
PRV51553,21,0.2857142857142857,40990,1951.904761904762,86.95244613930447,1.645021645021645,15,1.4,No
PRV51554,6,0.16666666666666666,9640,1606.6666666666667,89.9443303673283,1.5151515151515154,5,1.2,No
PRV51555,15,0.0,2910,194.0,89.96723705224734,1.6060606060606057,7,2.142857142857143,No
PRV51556,56,0.17857142857142858,138250,2468.75,85.76239366383103,1.5827922077922076,47,1.1914893617021276,No
PRV51557,10,0.1,16740,1674.0,91.91676933607118,1.5727272727272728,9,1.1111111111111112,No
PRV51558,26,0.19230769230769232,25870,995.0,84.24323066392881,1.5563636363636362,20,1.3,No
PRV51560,238,0.8403361344537815,1956190,8219.285714285714,86.87187126732965,1.5347593582887702,26,9.153846153846153,Yes
PRV51562,24,0.0,5820,242.5,85.16027834816336,1.5454545454545454,9,2.6666666666666665,No
PRV51563,19,0.0,4280,225.26315789473685,87.50877192982455,1.569377990430622,13,1.4615384615384615,No
PRV51564,24,0.0,9100,379.1666666666667,82.21571982660278,1.625,14,1.7142857142857142,No
PRV51566,26,0.5769230769230769,90030,3462.6923076923076,84.1964681724846,1.4545454545454546,18,1.4444444444444444,No
PRV51567,1632,0.0,465400,285.171568627451,84.71533055741088,1.6374628998570957,1,1632.0,Yes
PRV51568,58,0.15517241379310345,105010,1810.5172413793102,87.29123287342243,1.6044657097288677,44,1.3181818181818181,No
PRV51569,5,0.0,1500,300.0,88.6839151266256,1.6,4,1.25,No
PRV51570,1,0.0,0,0.0,81.99863107460644,1.3636363636363635,1,1.0,No
PRV51571,22,0.0,4640,210.9090909090909,83.71563686142743,1.5661157024793388,2,11.0,No
