Provider,PotentialFraud,n_inpt_claims,n_inpt_bene,inpt_total_reimb,inpt_mean_reimb,inpt_max_reimb,inpt_min_reimb,n_outpt_claims,n_outpt_bene,outpt_total_reimb,outpt_mean_reimb,outpt_max_reimb,outpt_min_reimb,claims_total,bene_total,inpt_outpt_claim_ratio,avg_gender,avg_months_partA,avg_months_partB,avg_IP_annual_reimb,avg_OP_annual_reimb,avg_IP_annual_deduct,avg_OP_annual_deduct,ChronicCond_Alzheimer_rate,ChronicCond_Heartfailure_rate,ChronicCond_KidneyDisease_rate,ChronicCond_Cancer_rate,ChronicCond_ObstrPulmonary_rate,ChronicCond_Depression_rate,ChronicCond_Diabetes_rate,ChronicCond_IschemicHeart_rate,ChronicCond_Osteoporasis_rate,ChronicCond_rheumatoidarthritis_rate,ChronicCond_stroke_rate
PRV51115,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,40.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51117,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51118,No,16.0,16.0,136000.0,8500.0,22000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,1.6666666666666667,12.0,12.0,13666.666666666666,1150.0,1780.0,540.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0
PRV51119,Yes,94.0,81.0,985000.0,10478.72340425532,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,81.0,94.0,1.8181818181818181,10.909090909090908,11.454545454545455,19036.81818181818,2771.818181818182,2338.5454545454545,745.0,0.4090909090909091,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.6818181818181818,0.8181818181818182,0.45454545454545453,0.22727272727272727,0.18181818181818182
PRV51120,No,7.0,7.0,52000.0,7428.571428571428,15000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,2.0,12.0,12.0,3090.0,435.0,1068.0,155.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0
PRV51121,No,6.0,6.0,81000.0,13500.0,45000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,2.0,12.0,12.0,29030.0,630.0,2136.0,370.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
PRV51122,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51123,No,2.0,2.0,9000.0,4500.0,5000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51125,No,12.0,12.0,110000.0,9166.666666666666,30000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,2.0,12.0,12.0,18140.0,1060.0,1068.0,350.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
PRV51126,Yes,20.0,14.0,177000.0,8850.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,20.0,1.1666666666666667,12.0,12.0,16833.333333333332,3641.6666666666665,1590.6666666666667,495.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.5,0.3333333333333333
PRV51128,No,5.0,3.0,90000.0,18000.0,29000.0,7000.0,1.0,1.0,20.0,20.0,20.0,20.0,6.0,4.0,2.5,2.0,12.0,12.0,19080.0,1440.0,1068.0,340.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
PRV51129,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,60.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51130,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51131,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51132,No,1.0,1.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51134,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51135,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51136,No,1.0,1.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51137,No,1.0,1.0,6000.0,6000.0,6000.0,6000.0,2.0,2.0,180.0,90.0,90.0,90.0,3.0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51138,No,1.0,1.0,6000.0,6000.0,6000.0,6000.0,2.0,1.0,460.0,230.0,400.0,60.0,3.0,2.0,0.3333333333333333,1.0,12.0,12.0,6300.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PRV51139,No,7.0,7.0,41300.0,5900.0,14000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,12.0,12.0,4400.0,2520.0,1068.0,930.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PRV51140,No,47.0,45.0,307400.0,6540.425531914893,16000.0,0.0,11.0,10.0,2950.0,268.1818181818182,1700.0,50.0,58.0,55.0,3.9166666666666665,1.5,12.0,12.0,10949.166666666666,1557.5,1596.3333333333333,627.5,0.4166666666666667,0.5,0.4166666666666667,0.25,0.5,0.4166666666666667,0.75,0.9166666666666666,0.5,0.4166666666666667,0.0
PRV51141,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1200.0,1200.0,1200.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51142,No,7.0,5.0,97000.0,13857.142857142857,57000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51143,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1070.0,214.0,800.0,50.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51144,No,4.0,4.0,53000.0,13250.0,33000.0,3000.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51145,Yes,161.0,125.0,1600600.0,9941.614906832297,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,125.0,161.0,1.6,11.657142857142857,12.0,13734.857142857143,1206.857142857143,1351.2,290.2857142857143,0.5714285714285714,0.7428571428571429,0.4,0.22857142857142856,0.3142857142857143,0.37142857142857144,0.7714285714285715,0.7428571428571429,0.37142857142857144,0.42857142857142855,0.17142857142857143
PRV51146,Yes,162.0,157.0,1618200.0,9988.888888888889,57000.0,0.0,1.0,1.0,40.0,40.0,40.0,40.0,163.0,158.0,81.0,1.588235294117647,12.0,12.0,19187.647058823528,1969.7058823529412,1999.8235294117646,677.6470588235294,0.29411764705882354,0.6764705882352942,0.4411764705882353,0.08823529411764706,0.4411764705882353,0.35294117647058826,0.7352941176470589,0.9117647058823529,0.3235294117647059,0.3235294117647059,0.08823529411764706
PRV51147,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,60.0,60.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51148,Yes,34.0,33.0,398400.0,11717.64705882353,37000.0,400.0,13.0,8.0,5180.0,398.46153846153845,1700.0,20.0,47.0,41.0,2.4285714285714284,1.7142857142857142,12.0,12.0,20150.0,324.2857142857143,1749.7142857142858,257.14285714285717,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.2857142857142857
PRV51149,Yes,116.0,108.0,1113000.0,9594.827586206897,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,108.0,116.0,1.56,12.0,12.0,19542.0,2305.2,1623.36,813.6,0.52,0.76,0.8,0.08,0.52,0.4,0.72,0.88,0.52,0.44,0.28
PRV51151,No,22.0,22.0,142000.0,6454.545454545455,16000.0,0.0,8.0,8.0,3760.0,470.0,1700.0,60.0,30.0,30.0,2.4444444444444446,1.3333333333333333,12.0,12.0,5000.0,1303.3333333333333,1068.0,405.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333
PRV51152,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51153,No,4.0,4.0,51000.0,12750.0,34000.0,3000.0,1.0,1.0,100.0,100.0,100.0,100.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51154,No,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4060.0,676.6666666666666,3300.0,20.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51155,No,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3400.0,850.0,3300.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51156,No,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,3990.0,221.66666666666666,800.0,10.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51159,Yes,65.0,60.0,635660.0,9779.384615384615,57000.0,60.0,7.0,6.0,1190.0,170.0,600.0,0.0,72.0,66.0,8.125,1.25,12.0,12.0,13456.666666666666,1006.6666666666666,1780.0,198.33333333333334,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.08333333333333333,0.5833333333333334,0.5,0.3333333333333333,0.75,0.5833333333333334,0.3333333333333333,0.25
PRV51160,No,90.0,87.0,866000.0,9622.222222222223,57000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,87.0,90.0,1.5909090909090908,12.0,12.0,15651.363636363636,838.1818181818181,1733.8181818181818,355.0,0.5,0.7272727272727273,0.7272727272727273,0.3181818181818182,0.4090909090909091,0.36363636363636365,0.6818181818181818,0.6363636363636364,0.3181818181818182,0.3181818181818182,0.13636363636363635
PRV51164,No,41.0,40.0,443000.0,10804.878048780487,41000.0,2000.0,15.0,10.0,4680.0,312.0,3300.0,10.0,56.0,50.0,2.5625,1.5,12.0,12.0,13468.0,1659.0,1708.8,498.0,0.4,0.8,0.4,0.3,0.6,0.6,0.6,0.7,0.4,0.4,0.1
PRV51165,No,26.0,26.0,306000.0,11769.23076923077,57000.0,0.0,1.0,1.0,300.0,300.0,300.0,300.0,27.0,27.0,13.0,1.3333333333333333,12.0,12.0,15400.0,346.6666666666667,1068.0,56.666666666666664,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0
PRV51166,No,1.0,1.0,22000.0,22000.0,22000.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51167,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3400.0,1700.0,3300.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51168,No,9.0,9.0,63000.0,7000.0,25000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,1.6666666666666667,12.0,12.0,5000.0,693.3333333333334,1424.0,256.6666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0
PRV51169,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51170,Yes,8.0,8.0,145000.0,18125.0,57000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51171,No,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,360.0,180.0,300.0,60.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51173,Yes,7.0,7.0,90000.0,12857.142857142857,29000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,1.0,12.0,12.0,44000.0,4950.0,2136.0,2310.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
PRV51175,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51176,No,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3070.0,279.09090909090907,1900.0,20.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51178,Yes,34.0,33.0,422000.0,12411.764705882353,43000.0,2000.0,1.0,1.0,80.0,80.0,80.0,80.0,35.0,34.0,17.0,1.75,12.0,12.0,18302.5,560.0,2136.0,135.0,0.5,0.75,0.5,0.0,1.0,0.75,0.75,1.0,0.5,0.75,0.0
PRV51179,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51180,No,2.0,2.0,47000.0,23500.0,41000.0,6000.0,4.0,3.0,3520.0,880.0,2600.0,40.0,6.0,5.0,0.4,1.0,12.0,12.0,6000.0,3920.0,1068.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51181,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51183,No,41.0,41.0,336800.0,8214.634146341463,38000.0,0.0,3.0,1.0,150.0,50.0,90.0,20.0,44.0,42.0,10.25,1.75,12.0,12.0,9630.0,1598.3333333333333,1513.0,580.0,0.3333333333333333,0.75,0.5833333333333334,0.25,0.25,0.6666666666666666,0.75,0.6666666666666666,0.25,0.3333333333333333,0.08333333333333333
PRV51185,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51186,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51189,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,500.0,500.0,500.0,500.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51190,No,3.0,3.0,24000.0,8000.0,15000.0,3000.0,2.0,2.0,830.0,415.0,800.0,30.0,5.0,5.0,1.0,1.0,12.0,12.0,6000.0,3140.0,1068.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
PRV51191,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51194,No,2.0,2.0,18000.0,9000.0,14000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51196,No,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,2330.0,145.625,500.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51198,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51200,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51201,No,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,470.0,94.0,200.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51202,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51203,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51204,No,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,2020.0,155.3846153846154,800.0,10.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51205,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51206,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51207,No,3.0,3.0,51000.0,17000.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51209,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51210,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51211,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51212,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51213,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51214,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51215,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51216,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,70.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51217,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51218,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51219,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51221,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51222,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51224,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51225,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51226,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51228,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRV51229,No,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1200.0,1200.0,1200.0,1200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
